"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"73","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","91050","0000000134","Onde OFB","2","Ecoulement non visible",-1.352319858,47.778148819,2019-09-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"74","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","90402","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2019-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"75","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","89901","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2019-07-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"76","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","89364","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2019-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"77","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","89307","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2019-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"78","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","88807","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2019-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"79","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","87457","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"80","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","85410","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-11-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"81","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","84707","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2018-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"82","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","83660","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2018-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"83","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","83000","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2018-09-06,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"84","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","82754","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2018-08-30,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"85","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","82402","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"86","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","82252","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-08-16,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"87","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","82001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"88","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","81701","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-08-02,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"89","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","81419","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"90","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","81250","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-07-19,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"91","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","81000","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-07-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"92","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","80252","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"93","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","79751","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"94","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","78301","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2017-12-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"95","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","78101","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-11-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"96","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","77258","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"97","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","76256","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"98","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","75057","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"99","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","74701","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"100","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","74117","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"101","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","73553","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"102","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","72800","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"103","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","71850","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2017-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"104","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","70652","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"105","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","69852","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"106","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","69109","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"107","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","68318","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"108","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","68263","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"109","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","68202","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"110","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","68061","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2016-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"111","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","67899","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2016-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"112","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","67570","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2015-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"113","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","67511","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2015-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"114","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","67338","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2015-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"115","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","67157","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2015-07-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"116","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","66963","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2015-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"117","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","66878","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"118","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","66100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2014-10-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"119","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","65353","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2014-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"120","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","64710","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"121","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","63750","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"122","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","62854","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2014-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"123","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","1220","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2013-10-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"124","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","1043","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"125","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","952","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"126","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","826","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"127","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","825","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"128","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","635","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"129","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","530","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"130","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","506","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2012-09-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"131","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","414","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.352319858,47.778148819,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"132","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","384","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"133","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","344","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"134","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","275","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"135","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","213","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"136","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","151","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-06-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"137","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","150","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"138","J7610001","La Brutz","44","Loire-Atlantique","44112","NOYAL-SUR-BRUTZ","52","Pays de la Loire","04","Loire-Bretagne","J7614000","la Brutz","149","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.352319858,47.778148819,2012-04-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"139","J7803021","L'Aujuais","44","Loire-Atlantique","44199","SOUDAN","52","Pays de la Loire","04","Loire-Bretagne","J7804200","ruisseau de l'aujuais","106100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.295213511,47.731817427,2026-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
